Cid,title,hits,time,cluster
2,2022학년도 2학기 전북대학교 수학 안내,308,2022-07-07,286
2,2022학년도 2학기 전남대학교 수학 안내,418,2022-07-06,286
2,2022학년도 2학기 서울시립대학교 수학 안내,713,2022-07-06,131
2,2022-2학기 희망강의 신청 안내,7698,2022-07-06,169
2,2022학년도 2학기 강원대학교 수학 안내,588,2022-07-05,286
2,[공학교육혁신센터] 한국공학한림원 차세대공학리더 (YEHS) 학생 선발,1075,2022-07-05,179
2,2022학년도 가을 졸업대상자(교원자격취득예정자) 교원자격취득 결격사유 조회 관련 안내,1938,2022-07-04,31
2,2022학년도 가을 졸업대상자(교원자격취득예정자) 교원자격 무시험검정 신청 안내,1419,2022-07-04,31
2,2022-2학기 공인회계사반 입반시험 공고,977,2022-07-04,221
2,2022학년도 여름계절학기 강의평가 시행 안내,1309,2022-07-04,27
2,2022학년도 2학기 서울대학교 수학 안내,1691,2022-07-01,286
2,2022년 8월 학부 졸업 예정자 외국어패스 성적 추가접수 일정 안내,2762,2022-07-01,172
2,[일본교류] 2022 하계 「Korean Language & Culture Study Program(J)」 재학생 Buddy 선발(2차 모집),721,2022-06-29,242
2,6월 28일 모의토익 고사장 및 성적 확인 방법 안내,1033,2022-06-27,15
2,2022학년도 2학기 복학 신청(1차) 안내,3506,2022-06-22,53
2,"[기간연장][DUICA]2022-하계 컴활, 포토샵, 일러스트레이터, 파이썬 특강",1662,2022-06-22,302
2,2022학년도 1학기 학부 외국어패스제 대체 인정 안내,2665,2022-06-21,141
2,6월 20일 모의토익 고사장 및 성적 확인 방법 안내,1287,2022-06-17,15
2,6월 17일 모의토익 고사장 및 성적 확인 방법 안내,950,2022-06-16,15
2,동국대학교 과학영재교육원 2022년도 하계 캠프 교육봉사자 모집,1479,2022-06-15,402
2,2022학년도 2학기 학부 수업 운영 계획 안내,9051,2022-06-15,106
2,2022학년도 여름학기 현장실습 사전직무교육 안내 (수정),1096,2022-06-14,52
2,[일본교류] 2022 하계 Korean Language & Culture Study Program(J) 재학생 Buddy 선발,1084,2022-06-14,242
2,2022학년도 교직과정 이수예정자 선발 결과 안내(6/16(목) 15시~),1598,2022-06-14,188
2,2022학년도 여름계절학기 최종 개설/폐강 강좌 공지 및 폐강대체 수강신청 안내(수정),4894,2022-06-10,44
2,2022 하반기 인공지능학과 근로학생 모집,1346,2022-06-09,159
2,2022 여름계절학기 수강료 납부 기간 재연장 안내 <추후 연장 불가>,1477,2022-06-09,329
2,2022 여름계절학기 수강료 납부 기간 연장 안내,1055,2022-06-08,329
2,"교육봉사단체"" 이음과 채움""이 4기 멘토 모집 안내",904,2022-06-08,25
2,SK Telecom과 함께하는 '2022 Global Capstone Design' 여름 프로그램 재학생 참가자 추가 모집 (추가연장),1264,2022-06-07,373
2,GCS연계전공신청 및 온라인 설명회 안내,1050,2022-06-04,233
2,2022학년도 2학기 학석사연계과정 모집 안내,2263,2022-06-03,107
2,2022학년도 1학기 융합전공 이수자 전공 변경 신청 안내,1074,2022-05-31,282
2,2022학년도 여름계절학기 홍익대학교 수학 안내,1421,2022-05-31,36
2,[2022-2학기] 카운슬링센터 재입학 상담 안내,985,2022-05-31,421
2,2022-1학기 학점포기(취득교과목 포기(2차)) 안내,2328,2022-05-30,108
2,2022-1학기 학부 성적처리 일정 및 유의사항 안내,4823,2022-05-30,316
2,6월 2일 모의토익 고사장 및 성적 확인 방법 안내,914,2022-05-30,15
2,2022학년도 2학기 나노디그리 신청 안내,1602,2022-05-27,25
2,2022학년도 2학기 교직복수(연계)전공 이수예정자 선발,1385,2022-05-27,69
2,2022학년도 2학기 학석사연계과정 설명회 자료 게시,938,2022-05-27,107
2,2022 Global Capstone Design 여름 프로그램 재학생 참가자 추가 모집,1078,2022-05-26,373
2,2022학년도 2학기 융합전공 신청 안내,1324,2022-05-25,282
2,2022학년도 2학기 복수(연계)전공 신청 안내,2885,2022-05-25,481
2,2022 여름계절학기 1차 폐강강좌 확정 및 수강신청 정정 안내,4729,2022-05-25,297
2,2022학년도 제1학기 교양영어 레벨 변경 / 이수 면제 신청 재안내,1950,2022-05-25,211
2,2022-1학기 학부 졸업 예정자 외국어패스 성적 제출 재안내,4090,2022-05-25,172
2,2022학년도 가을 졸업대상자 졸업연기 신청 안내,2489,2022-05-25,31
2,5월 25일 모의토익 고사장 및 성적 확인 방법 안내,647,2022-05-24,15
2,2022-1학기 학부 강의평가 시행 안내,2399,2022-05-24,27
2,2022학년도 2학기 전과(전공변경)제도 시행 안내,5194,2022-05-24,374
2,2022학년도 여름계절학기 명지대학교 수학 안내,1175,2022-05-23,396
2,2022학년도 2학기 학석사연계과정 모집 안내,2551,2022-05-20,107
2,2022학년도 여름계절학기 한국외국어대학교 수학 안내,1134,2022-05-19,392
2,5월 20일 모의토익 고사장 및 성적 확인 방법 안내,686,2022-05-19,15
2,2022학년도 여름계절학기 서울과학기술대학교 수학 안내,766,2022-05-18,396
2,2022학년도 여름계절학기 경남대학교 수학 안내,455,2022-05-18,392
2,2022학년도 여름계절학기 평택대학교 수학 안내,507,2022-05-18,36
2,2022학년도 여름계절학기 가톨릭대학교 수학 안내,546,2022-05-18,392
2,2022학년도 교직과정 이수예정자 선발고사 시행 안내,1717,2022-05-18,188
2,2022 하계 일본 릿쇼대학 Online 단기 프로그램(무료) 참가자 추가 선발,686,2022-05-17,142
2,2022학년도 가을 조기졸업 신청 안내 (2차),1628,2022-05-16,143
2,2022학년도 여름계절학기 인공지능 혁신공유대학사업 수학 안내 [서울시립대학교],1833,2022-05-16,131
2,2022학년도 여름계절학기 조선대학교 수학 안내,1211,2022-05-13,392
2,2022학년도 여름계절학기 광운대학교 수학 안내,841,2022-05-13,396
2,2022학년도 여름계절학기 한성대학교 수학 안내,631,2022-05-13,392
2,2022학년도 여름계절학기 세종대학교 수학 안내,1027,2022-05-12,396
2,2022학년도 여름계절학기 경희대학교 수학 안내,1090,2022-05-12,36
2,2022학년도 여름계절학기 성신여자대학교 수학 안내,707,2022-05-12,396
2,2022학년도 여름계절학기 서경대학교 수학 안내,595,2022-05-12,392
2,5월 12일 모의토익 고사장 및 성적 확인 방법 안내,889,2022-05-11,15
2,2022 하계 일본 릿쇼대학 Online 단기 프로그램 (무료) 참가자 추가 선발,831,2022-05-11,142
2,2022학년도 여름계절학기 시행 안내(5.17 시간표 업데이트),25166,2022-05-10,329
2,2022 Global Capstone Design 여름 프로그램 재학생 참가자 모집,1879,2022-05-10,373
2,2022학년도 2학기 재입학 신청 안내,2235,2022-05-09,76
2,2022학년도 여름계절학기 숭실대학교 수학 안내,1086,2022-05-09,396
2,2022학년도 여름계절학기 건국대학교 수학 안내,1109,2022-05-09,392
2,2022 하계 일본 릿쇼대학 Online 단기 프로그램(무료) 참가자 선발,860,2022-05-06,142
2,2022 그루터기 학습멘토링 같이에듀 교육봉사자 모집,946,2022-05-06,312
2,2022학년도 여름계절학기 국민대학교 수학 안내,899,2022-05-06,392
2,2022 - 여름계절학기 현장실습 참가학생 모집,5186,2022-05-04,118
2,2022학년도 임용지원 프로그램 교육학 논술 특강 안내(자료 첨부),879,2022-05-04,309
2,[정각원] 불기 2566년 하안거 결계신청 및 포살법회 시행 안내,659,2022-05-03,119
2,2022학년도 여름계절학기 중앙대학교 수학 안내,1213,2022-05-03,392
2,2022학년도 1학기 학부 졸업 외국어패스제 모의영어시험 일정 재안내,2140,2022-05-03,20
2,2022학년도 여름계절학기 현장실습 교과목 운영 안내,2128,2022-05-02,269
2,2022학년도 여름계절학기 제주대학교 수학 안내,1579,2022-05-02,36
2,5월 2일 모의토익 고사장 및 성적 확인 방법 안내,1034,2022-04-29,15
2,2022학년도 여름계절학기 상명대학교 수학 안내,1231,2022-04-27,36
2,2022학년도 여름계절학기 숙명여자대학교 수학 안내(기한 연장),1142,2022-04-27,396
2,2022년 특수외국어능력평가 실시 안내,1279,2022-04-26,86
2,코로나19 사회적 거리두기 해제에 따른 2022-1학기 학부 수업 운영 계획 수정 안내,8767,2022-04-26,106
2,4월 26일 모의토익 고사장 및 성적 확인 방법 안내,1106,2022-04-25,15
2,2022학년도 1학기 “복수(연계) 및 융합전공 포기” 신청 안내 (2차),1777,2022-04-22,481
2,2022학년도 여름계절학기 부산대학교 수학 안내,1724,2022-04-22,36
2,2022학년도 여름계절학기 전남대학교 수학 안내,779,2022-04-22,36
2,[2022년도 하반기] 학기제현장실습(IPP/일병/연계과정) 참여학생 모집 안내,2065,2022-04-21,94
2,4월 22일 모의토익 고사장 및 성적 확인 방법 안내,633,2022-04-21,15
2,2022학년도 여름계절학기 한양대학교 수학 안내,1541,2022-04-20,396
2,2022학년도 2학기 표준현장실습학기제(IPP/일학습병행) 참여 학생 모집 설명회 개최,3926,2022-04-20,94
2,2022-1학기 학부 학습자요구도조사 시행 안내,1018,2022-04-20,234
2,2022학년도 여름계절학기 강원대학교 수학 안내,837,2022-04-19,36
2,2022학년도 여름계절학기 경상국립대학교 수학 안내,625,2022-04-19,392
2,2022학년도 여름계절학기 충북대학교 수학 안내,960,2022-04-19,36
2,2022학년도 여름계절학기 서울대학교 수학 안내,1715,2022-04-19,36
2,4월 20일 모의토익 고사장 및 성적 확인 방법 안내,789,2022-04-19,15
2,2022학년도 임용시험 합격수기 공모(기한 연장),983,2022-04-15,309
2,4월 14일 모의토익 고사장 및 성적 확인 방법 안내,1669,2022-04-13,15
2,2022학년도 교직과정 이수예정자 선발 안내,3029,2022-04-13,188
2,2022학년도 온라인 임용학습동아리 선발 및 조 편성 결과 안내(최종),1159,2022-04-13,309
2,2022학년도 사범대학·교육대학원 소속 교원임용시험 합격자 안내,1579,2022-04-11,25
2,2022학년도 1학기 교육봉사활동 안내<수정>,2795,2022-04-07,355
2,2022학년도 온라인 임용학습동아리 추가모집 안내,927,2022-04-07,309
2,2022학년도 교원 임용시험 합격수기 공모,1204,2022-03-28,309
2,2022학년도 온라인 임용학습동아리 모집 안내,1682,2022-03-25,309
2,2022학년도 1학기 교직 적성 및 인성 검사 실시 안내,2546,2022-03-24,65
2,2022학년도 1학기 응급처치 및 심폐소생술 실습 안내,2341,2022-03-23,301
2,2022학년도 1학기 성인지 교육 시행 안내,2571,2022-03-23,209
2,2022-1학기 학부 수강과목 취소 시행 안내,2367,2022-03-21,81
2,2022학년도 2학기 학교현장실습 이수 방법 안내,2325,2022-03-21,4
2,2022학년도 1학기 교직복수(연계)전공 포기신청 안내,974,2022-03-21,69
2,2022-2학기 중화권 파견 교환학생 선발,872,2022-03-21,78
2,2022학년도 1학기 “복수(연계) 및 융합전공 포기” 신청 안내 (1차),1756,2022-03-18,481
2,2022학년도 가을 조기졸업 신청 안내,3218,2022-03-18,143
2,[국제교류] 2022-2학기 일본 교환학생 선발 공고,1301,2022-03-18,130
2,미출석 조기취업자 '취업사실 확인서' 발급 안내,2349,2022-03-15,360
2,2022-1 학교현장실습 오리엔테이션 자료 안내,1525,2022-03-11,245
2,2022학년도 제1학기 교양영어 레벨 변경 / 이수 면제 신청 안내,2865,2022-03-11,211
2,2022학년도 제1학기 글로벌 라운지 Global Lounge 운영 안내,2076,2022-03-11,241
2,2022학년도 1학기 학부 졸업 외국어패스제 모의영어시험 일정 안내,3222,2022-03-11,20
2,2022-1 학교현장실습 협력(부속)학교 자체 오리엔테이션 일정 안내,1065,2022-03-11,245
2,2022학년도 1학기 학교현장실습 신속항원검사 관련 안내,1498,2022-03-11,245
2,2022학년도 1학기 학교현장실습3(종합실습) 시행 안내,1681,2022-03-11,245
2,2022-1학기 학부 수업 2차(최종) 폐강 및 폐강대체신청 안내,2728,2022-03-10,156
2,코로나19 확진자 발생 시 수업 운영 가이드,2635,2022-03-08,106
2,2022-1학기 학점포기(취득교과목 포기) 안내,2625,2022-03-08,108
2,졸업 요건 변경 안내,10757,2022-03-04,31
2,1차 폐강 및 폐강유예 강좌 안내,5502,2022-03-04,156
2,2022년 상반기 학부 외국어패스 성적 제출 안내,11439,2022-03-04,172
2,2022-1학기 실시간 원격수업 청취용 강의실 안내,7169,2022-03-03,106
2,유고결석 인정 신청 변경사항 안내(코로나19 관련),11772,2022-03-02,191
2,수강신청 확인 및 정정 안내,11904,2022-03-02,33
2,2022학년도 1학기 등록금 추가 납부(등록) 안내,8610,2022-02-27,425
2,2022-1학기 글로벌 공동 교과목 프로그램(GTTP) 안내,4462,2022-02-24,25
2,2022학년도 1학기 글로벌교류팀 교내 근로장학생 모집,3962,2022-02-23,362
2,2022학년도 신입생 영어레벨테스트 결과 확인 안내,11232,2022-02-23,95
2,2022-2학기 영어권 교환학생 및 방문[복수학위]학생 선발 안내,9084,2022-02-22,93
2,2022학년도 편입생 오리엔테이션 영상,3419,2022-02-22,164
2,2022학년도 1학기 학부 및 대학원 신(편)입생 학생증 발급 안내,9703,2022-02-21,344
2,2021학년도 겨울학기 현장실습 과제 제출 안내,2774,2022-02-21,111
2,동국대학교 2022학년도 입학식에 초대합니다.,13990,2022-02-18,208
2,2022년 3월 1일자 학기초 수료 신청 안내,4313,2022-02-18,223
2,test,2174,2022-02-16,70
2,2022-1학기 '스마트강의실' 운영 지원 근로학생(단기) 모집,3823,2022-02-16,25
2,2022-1학기 Webex 원격수업 콜센터 근로학생(단기) 모집,4244,2022-02-16,25
2,2022학년도 1학기 현장실습 사전직무교육 안내,2700,2022-02-15,52
2,2022학년도 1학기 교양교과목 수강신청 관련 FAQ,8135,2022-02-11,110
2,2022학년도 1학기 전액장학생 등록금 납부 안내,3617,2022-02-10,11
2,2022학년도 1학기 재학생 등록금 신용카드 납부 안내,3986,2022-02-10,11
2,2022학년도 1학기 학점등록생 등록금 납부 안내,3249,2022-02-10,425
2,2022학년도 1학기 등록금 분할납부 안내,3243,2022-02-10,11
2,2022학년도 신입생 영어레벨테스트 안내,28045,2022-02-10,95
2,2022학년도 1학기 등록금 납부 안내,12509,2022-02-10,11
2,2022-1학기 학석사연계과정 신청자 심사결과(2차) 안내,1810,2022-02-09,88
2,2022년 봄 학위수여식 안내,7339,2022-02-09,214
2,2022학년도 임용지원 프로그램 '임용시험설명회' 시행 안내,240,2022-02-08,309
2,2022학년도 신입생 입학식 및 참가 신청 안내,17040,2022-02-08,224
2,test,269,2022-02-08,70
2,2022년 봄 학위수여식 안내,2112,2022-02-08,214
2,2022년 봄 졸업대상자 졸업심사 판정 결과 확인 및 uDRIMS 영문성명 입력 안내,3454,2022-02-07,382
2,2022-1학기 『창업대체학점 인정제(창업실습 및 창업현장실습)』 운영 안내,1134,2022-02-07,304
2,2022학년도 임용지원 프로그램 '임용시험설명회' 시행 안내,971,2022-02-04,309
2,2022-1학기 학부 수강신청 시행 안내,21667,2022-01-27,134
2,2022-1학기 현장실습 참가학생 모집,3515,2022-01-21,118
2,2022학년도 1학기 교양교과목 수강신청 관련 FAQ,7899,2022-01-21,110
2,2022학년도 1학기 학석사연계과정 모집 안내(2차),2159,2022-01-20,107
2,2022-1학기 희망강의 신청 시간 변경 안내,7637,2022-01-19,169
2,2022-1학기 '학교현장실습1(참관실습)' 이수 방법 안내,1812,2022-01-17,4
2,2022학년도 학교현장실습제도 개선 안내,1504,2022-01-17,245
2,2022-1학기 학부 수업 운영 계획 안내,27173,2022-01-17,106
2,2022년 봄 졸업예정자 대상 선택적 수료 제도 시행 안내,3593,2022-01-17,229
2,"[고시반] (추가 신청) 2022-1학기[5급  (행정,기술), 외교관,언론사, 변리사, 관세사] 입반 시험 공고",2240,2022-01-17,359
2,2022-1학기 희망강의 신청 안내,10069,2022-01-17,169
2,2022학년도 1학기 복학 신청(2차) 안내,2922,2022-01-13,53
2,2022학년도 1학기 학부생 휴학 신청 안내,5677,2022-01-13,109
2,2022-1 협력 대학 간 공동교과목 제도 시행 안내,2235,2022-01-12,374
2,2022학년도 봄 졸업대상자 교원자격 무시험검정 신청 안내,2464,2022-01-12,31
2,2022학년도 봄 졸업대상자 교원자격취득 결격사유 조회 관련 안내,2433,2022-01-12,31
2,2022-1학기 학석사연계과정 신청자 심사결과 안내,1441,2022-01-12,88
2,2022학년도 1학기 현장실습 교과목 운영 안내,2083,2022-01-11,269
2,2021년도 교육비납입증명서 발급 안내,2269,2022-01-07,259
2,2021학년도 겨울계절학기 강의평가 시행 안내,1907,2022-01-07,27
2,2022년도 신입생 입학전 사전교육 프로그램 접수 안내,6147,2022-01-04,224
2,2022-1학기 수업 운영 계획 공지 예정일 관련 안내,9223,2022-01-03,106
2,[일본교류] 2021 동계 한국어‧한국문화 프로그램(J) 재학생 Buddy 선발,1407,2021-12-31,242
2,2022-1학기 수업 운영 계획 공지 예정일 관련 안내,660,2021-12-31,106
2,2022학년도 1학기 복학 신청(1차) 안내,3837,2021-12-29,53
2,12월 30일 모의토익 고사장 및 성적 확인 방법 안내,1025,2021-12-29,15
2,[입학처] 2021년 재학생 대상 Dream Pass 프로그램 안내,138,2021-12-28,434
2,학사행정 정보시스템(uDRIMS) 운영 일시 중지 안내,4694,2021-12-27,338
2,2021.12.30(목) 모의토익시험 접수 일정 변경 안내,1829,2021-12-23,254
2,2021-2학기 학부 외국어패스제 대체 인정 재안내,3210,2021-12-21,141
2,2021-2 학기 학부 졸업 예정자 외국어패스 어학성적 제출 재안내,5364,2021-12-21,172
2,12월 22일 모의토익 고사장 및 성적 확인 방법 안내,898,2021-12-21,15
2,[일본교류] 2021 동계 한국어‧한국문화 프로그램(J) 재학생 Buddy 선발,1336,2021-12-20,242
2,학석사연계과정 설명회 자료 공유 및 기념품 안내,1721,2021-12-16,107
2,2021학년도 겨울계절학기 최종 개설/폐설 강좌 공지 및 2차 폐강대체 수강신청·등록 안내(수정),4899,2021-12-14,44
2,2022학년도 1학기 학사석박사통합연계과정 모집 안내,2151,2021-12-13,88
2,2022학년도 1학기 학석사연계과정 모집 안내,2512,2021-12-13,107
2,2021 겨울계절학기 수강료 납부 기간 3차 재연장 안내(최종),1429,2021-12-13,395
2,12월 14일 모의토익 고사장 및 성적 확인 방법 안내,950,2021-12-13,15
2,"2021 Global Capstone Design 일반선발 참가자 모집 (3학점, 신청기간 연장)",1499,2021-12-10,373
2,"2021 Global Capstone Design 장학선발 참가자 모집 (3학점, 모집기간 연장)",836,2021-12-10,373
2,2021 겨울계절학기 수강료 납부 기간 재연장 안내,1246,2021-12-10,395
2,2021 겨울계절학기 수강료 납부 기간 연장 안내,1030,2021-12-10,395
2,2021학년도 겨울학기 현장실습 사전직무교육 안내,1314,2021-12-09,52
2,학석사연계과정 설명회 안내,1828,2021-12-09,107
2,공공인재융합전공 설명회(2차) 개최 안내,904,2021-12-06,238
2,GCS연계전공신청 안내,1589,2021-12-06,25
2,(수정) [2022-1학기] 카운슬링센터 재입학 상담 안내,1185,2021-12-06,421
2,마이크로디그리 교육과정 이수자 모집 안내,2581,2021-12-06,407
2,2021-2학기 학점포기(취득교과목 포기) 안내,2300,2021-12-03,108
2,2021학년도 현장실습 우수사례 공모전 결과안내,813,2021-12-03,279
2,이음과 채움 3기 교육봉사자 모집,2036,2021-12-02,402
2,2021 Global Capstone Design 일반선발 참가자 모집 안내 (3학점),1227,2021-12-02,373
2,제8회 EAS 영어 글쓰기 경진대회 수상자 및 시상식 안내,922,2021-12-01,473
2,2022학년도 임용2차시험 대비 모의면접 및 참관프로그램 안내,806,2021-12-01,309
2,2022학년도 1학기 교직복수(연계)전공 이수예정자 선발,2225,2021-11-29,69
2,마이크로디그리 교육과정 이수자 모집 안내,1023,2021-11-29,407
2,2021-2학기 학부 성적처리 일정 및 유의사항 안내,6586,2021-11-29,316
2,공공인재융합전공 설명회 개최 안내,721,2021-11-26,238
2,공공인재 융합전공 설명회,107,2021-11-26,238
2,2022학년도 1학기 융합전공 신청 안내,1818,2021-11-26,282
2,2022학년도 1학기 복수(연계)전공 신청 안내,4528,2021-11-26,481
2,2021-2학기 학부 강의평가 시행 안내,3557,2021-11-26,27
2,2021학년도 2학기 학부 졸업 외국어패스제 모의영어시험 일정 재안내,3589,2021-11-26,20
2,11월 26일 모의토익 고사장 및 성적 확인 방법 안내,727,2021-11-25,15
2,2021 겨울계절학기 1차 폐강강좌 확정 및 수강신청 정정 안내,5705,2021-11-24,297
2,[2022-1학기] 카운슬링센터 재입학 상담 안내,1432,2021-11-24,421
2,2021 Global Capstone Design 장학선발 참가자 모집 (3학점),1303,2021-11-23,373
2,2022학년도 1학기 전과(전공변경)제도 시행 안내,5132,2021-11-22,374
2,2022학년도 봄 졸업대상자 졸업연기 신청 안내,2431,2021-11-22,31
2,2021학년도 좋은 수업 경연대회 참관 신청 안내,1205,2021-11-12,77
2,제8회 EAS 영어글쓰기 경진대회 결선진출자 안내,1661,2021-11-10,63
2,2021 재학생 영어능력평가 Zoom 링크 안내,2347,2021-11-10,86
2,11월 11일 모의토익 고사장 및 성적 확인 방법 안내,1209,2021-11-10,15
2,2021학년도 겨울계절학기 시행 안내,16514,2021-11-09,395
2,2021-겨울학기 사회봉사교과목 수강신청 안내,2361,2021-11-09,397
2,2021 재학생 영어능력평가 안내,2402,2021-11-08,86
2,[IPP사업단] 법무법인(유) 율촌 설명회 개최 안내,2397,2021-11-05,493
2,2022학년도 1학기 재입학 신청 안내,3489,2021-11-04,76
2,2021-겨울학기 현장실습 참가학생 모집,5736,2021-11-04,118
2,2021학년도 겨울학기 현장실습 교과목 운영 안내,3836,2021-11-03,269
2,2021-가을학기 사회봉사교과목 평가회 안내,2190,2021-11-01,397
2,2021학년도 2학기 현장실습 과제 제출안내,1375,2021-11-01,111
2,2021-2학기 11월 01일 모의토익 고사장 및 성적 확인 방법 안내,1363,2021-10-29,15
2,2021학년도 교육학논술 파이널 모의고사 시행 안내,1154,2021-10-28,134
2,2021학년도 제2학기 교양영어 레벨 변경 / 이수 면제 신청 안내,3427,2021-10-28,211
2,2022학년도 1학기 표준현장실습학기제(IPP/일학습병행) 참여 학생 모집 설명회 개최,4376,2021-10-25,94
2,2021-2학기 10월 26일 모의토익 고사장 및 성적 확인 방법 안내,1246,2021-10-25,15
2,<카드뉴스> 학생중심 졸업요건 간소화 방안 안내,7805,2021-10-21,25
2,제8회 EAS 영어 글쓰기 경진대회 신청기간 연장 안내,2276,2021-10-20,473
2,2021학년도 2학기 전공결정 신청 안내,3097,2021-10-20,67
2,2021-2학기 학부 학습자요구도조사 시행 안내,3037,2021-10-18,234
2,10월 15일 모의토익 고사장 및 성적 확인 방법 안내,1373,2021-10-15,15
2,2021학년도 좋은수업경연대회 사전교육 특강 안내,1116,2021-10-14,77
2,2021학년도 임용지원프로그램 교육학논술 파이널 특강 안내,1235,2021-10-12,309
2,2021년도 10월 06일 (수) 모의토익 고사장 및 성적 확인 방법 안내,1600,2021-10-05,15
2,9월 30일 모의토익 고사장 및 성적 확인 방법 안내,1473,2021-09-29,15
2,2021학년도 '좋은 수업 경연대회' 개최 안내(일정 변경),2385,2021-09-28,77
2,2021-2학기 8주~15주 수업 운영 계획 안내,15300,2021-09-28,106
2,2021학년도 2학기 응급처치 및 심폐소생술 실습 안내,6793,2021-09-17,301
2,2021학년도 2학기 성인지 교육 시행 안내,6491,2021-09-17,209
2,2021학년도 2학기 교직 적성 및 인성 검사 실시 안내,4997,2021-09-17,65
2,2021학년도 2학기 교직복수(연계)전공 포기신청 안내,3191,2021-09-16,69
2,2021-2학기 수강과목 취소 시행 안내,4870,2021-09-15,81
2,제8회 EAS 영어 글쓰기 경진대회 시행 안내,2776,2021-09-15,473
2,2022학년도 1학기 학교현장실습 이수 방법 안내,7216,2021-09-14,4
2,2021학년도 2학기 “복수(연계)전공 포기” 신청 안내,3783,2021-09-14,481
2,2022학년도 봄 조기졸업 신청 안내,3968,2021-09-14,143
2,2021학년도 2학기 캡스톤디자인(종합설계) 교과목 과제 신청 안내,5980,2021-09-13,376
2,2021-2 학교현장실습 오리엔테이션 자료 안내,4745,2021-09-13,245
2,2021-2학기 무료 영어학습 공간 Global Lounge 이용안내,4752,2021-09-13,241
2,2021-2학기 학점포기(취득교과목 포기) 안내,4568,2021-09-08,108
2,2021학년도 2학기 교육봉사활동 시간등록 및 확인서 제출 안내,3360,2021-09-07,355
2,2021-2학기 학부 수업 2차(최종) 폐강 및 폐강대체신청 안내,4158,2021-09-06,156
2,2021학년도 2학기 학교현장실습 시행 안내,5524,2021-09-02,245
2,2021-2학기 학부 수업 1차 폐강 및 폐강유예 강좌 안내,6040,2021-08-31,156
2,2021학년도 2학기 학부 졸업 외국어패스제 모의영어시험 일정 안내,8333,2021-08-30,20
2,2021-2 학부 외국어패스제 대체 인정 안내,5979,2021-08-30,141
2,2021-2 학부 졸업 예정자 외국어패스 성적 제출 안내,9457,2021-08-30,172
2,2021학년도 동일교육과정 안내,3556,2021-08-30,152
2,2021학년도 2학기 등록금 추가 등록(납부) 안내,5087,2021-08-30,425
2,(8/30수정) 2021-2 협력 대학 간 공동교과목 제도 시행 안내,3575,2021-08-25,374
2,2021학년도 신입생 영어레벨테스트 결과 확인 안내,3313,2021-08-25,95
2,2021-2학기 학부 수강신청 확인 및 정정 안내,9570,2021-08-25,33
2,농협은행 등록금 납부 처리 지연 안내,1073,2021-08-23,11
2,2021-2학기 '스마트강의실' 운영 지원 근로학생(단기) 모집,3430,2021-08-23,25
2,2021-2학기 학석사연계과정 신청자 심사결과 안내(추가),3571,2021-08-20,88
2,2021년 9월 1일자 학기초 수료 신청 안내,4140,2021-08-19,223
2,2021-가을학기 사회봉사교과목 수강신청 정정 안내,2775,2021-08-17,397
2,유고결석 인정 신청 변경사항 안내(코로나19 백신 접종자 관련),7430,2021-08-13,191
2,2021-2학기 Webex 원격수업 콜센터 근로학생(단기) 모집,4106,2021-08-12,25
2,2021학년도 2학기 현장실습 사전직무교육 안내,2279,2021-08-12,52
2,수강신청 확인 및 정정기간 변경 안내,10244,2021-08-12,33
2,2021-2학기 학부 수업 운영 계획 수정 안내,19568,2021-08-10,106
2,2021학년도 2학기 재학생 전액장학생 등록금 납부 안내,8093,2021-08-09,11
2,2021학년도 2학기 재학생 등록금 신용카드 납부 안내,7029,2021-08-09,11
2,2021학년도 2학기 학점등록생 등록금 납부 안내,7325,2021-08-09,425
2,2021학년도 2학기 등록금 분할납부(재학생) 안내,7175,2021-08-09,11
2,2021학년도 2학기 재학생 등록금 납부 안내,18690,2021-08-09,11
2,2021학년도 중등교원 임용시험설명회 신청 접수 안내,2262,2021-08-06,309
2,2021년 가을 졸업대상자 졸업심사 판정 결과 확인 및 uDRIMS 영문성명 입력 안내,5251,2021-08-06,382
2,★2021년 가을 비대면 학위수여식 시행에 따른 학위증 수령 방법 선택 안내★,8131,2021-08-05,214
2,이음과 채움 2기 교육봉사자 모집,3430,2021-08-04,402
2,2021학년도 가을 학위수여식 안내,7811,2021-08-02,214
2,2021-2학기 『창업대체학점 인정제(창업실습 및 창업현장실습)』 운영 안내,2229,2021-08-02,304
2,2021년 하반기 근로장학사 사생 모집,3164,2021-07-30,453
2,2021학년도 여름학기 현장실습 과제 제출안내,3058,2021-07-29,111
2,2021-2학기 학부 수강신청 FAQ,9469,2021-07-26,110
2,2021-2학기 학부 수강신청 안내,15147,2021-07-26,307
2,[LINC+] 유망 스타트업과 함께하는 '기업사회맞춤형캡스톤디자인2' 참여학생 모집(~8/17),3375,2021-07-23,498
2,2021학년도 후기 신입생 영어레벨테스트 결과 확인 안내,2953,2021-07-23,95
2,2021-2학기 현장실습 참가학생 모집,4076,2021-07-21,118
2,2021학년도 2학기 학석사연계과정 모집 안내(2차),3503,2021-07-21,107
2,2021학년도 2학기 교양교과목 수강신청 관련 FAQ,6872,2021-07-20,110
2,2021학년도 후기 신입생 영어레벨테스트 안내,3712,2021-07-20,95
2,(필독)2021학년도 2학기 사이버강좌(일반교양) 시험일정,5506,2021-07-19,20
2,2021학년도 2학기 현장실습 교과목 운영 안내,3302,2021-07-19,269
